date,rstar_acm,rn_fwd_9y1y,tp_fwd_9y1y,ACMY10,ACMRNY10,ACMTP10
2011-04-20,0.5628221364498209,2.562822136449821,3.137756254455706,3.676058498413527,1.4603096075405797,2.2157488908729475
2011-04-21,0.5634546004542891,2.563454600454289,3.108026436446412,3.657376145651877,1.4621890481855075,2.1951870974663694
2011-04-25,0.5551768146379921,2.555176814637992,3.080009612662092,3.6186295934874813,1.4535288798175887,2.1651007136698928
2011-04-26,0.5319939531529378,2.531993953152938,3.0906652365212146,3.577036100514367,1.4174638002514666,2.1595723002629006
2011-04-27,0.5151006848138255,2.5151006848138255,3.2159588161222032,3.627316042669526,1.3887138288621292,2.238602213807397
2011-04-28,0.4857433883470499,2.48574338834705,3.252235202164286,3.587773199344637,1.3457701861156102,2.242003013229027
2011-04-29,0.47282701572198604,2.472827015721986,3.2583924201389713,3.5629019187993536,1.3262336233493943,2.2366682954499595
2011-05-02,0.470596286543719,2.470596286543719,3.2530789026121028,3.554747829502296,1.3221117514816894,2.2326360780206067
2011-05-03,0.4753518571920985,2.4753518571920985,3.193653867032733,3.523307427318232,1.3291018316290637,2.1942055956891684
2011-05-04,0.486274871952487,2.486274871952487,3.1018471686369793,3.483357239563245,1.3502034533409235,2.1331537862223215
2011-05-05,0.47106587471851924,2.4710658747185192,3.0400453334060025,3.405826283145926,1.3293372026680117,2.0764890804779146
2011-05-06,0.4608783024161287,2.4608783024161287,3.087153279636567,3.416276692620254,1.3133855762310114,2.1028911163892428
2011-05-09,0.449482255971386,2.449482255971386,3.0927364345555475,3.394979218636337,1.297598543932733,2.0973806747036035
2011-05-10,0.4678421759399978,2.4678421759399978,3.1260767134661798,3.455911206999177,1.32203136786233,2.1338798391368465
2011-05-11,0.4535408587578509,2.453540858757851,3.1187646237504403,3.4218912251202935,1.3021561529217052,2.1197350721985884
2011-05-12,0.45777851935690705,2.457778519356907,3.1443941568420044,3.4496770705632116,1.306950734856187,2.1427263357070245
2011-05-13,0.45708240008900525,2.4570824000890052,3.086618508580429,3.4056879921530796,1.3102970158382687,2.095390976314811
2011-05-16,0.44756799322290064,2.4475679932229006,3.065551721336732,3.3722862289736897,1.2969568457501794,2.0753293832235102
2011-05-17,0.4402107185761839,2.440210718576184,3.0503190998236676,3.3434436905450813,1.2873984896699058,2.0560452008751753
2011-05-18,0.4667803593938693,2.4667803593938693,3.047270488808021,3.396688059465798,1.3279400020012049,2.0687480574645933
2011-05-19,0.45458576690300667,2.4545857669030067,3.0750597474562653,3.393898238879095,1.3070951068156034,2.0868031320634914
2011-05-20,0.44342836621479265,2.4434283662147926,3.0832479911507527,3.3752195121040707,1.2898676681174863,2.0853518439865844
2011-05-23,0.4395662988019531,2.439566298801953,3.061363606926804,3.345849657186195,1.2889724241151472,2.056877233071048
2011-05-24,0.4429990110331481,2.442999011033148,3.0464913296868517,3.3409174712822987,1.295406556433576,2.0455109148487227
2011-05-25,0.43057456132493144,2.4305745613249314,3.0959757190943513,3.3509524659366963,1.2741716063658892,2.076780859570807
2011-05-26,0.40133427967092317,2.401334279670923,3.094733301444105,3.28650839326081,1.2335466616516588,2.0529617316091513
2011-05-27,0.387839238114875,2.387839238114875,3.155278083708051,3.299281161152359,1.2110087727840424,2.088272388368317
2011-05-31,0.37284029644509964,2.3728402964450996,3.1749993041684306,3.2786001475090747,1.1901927058624073,2.0884074416466674
2011-06-01,0.3626736015112648,2.362673601511265,3.062198439778797,3.173394631328952,1.1813141431669405,1.9920804881620113
2011-06-02,0.3625683635669752,2.362568363566975,3.1733446149068207,3.247698019955305,1.1775525776412932,2.070145442314012
2011-06-03,0.3478425133011118,2.347842513301112,3.15119698220877,3.201178455743603,1.155306307872489,2.0458721478711137
2011-06-06,0.3387619288381174,2.3387619288381174,3.194347515082672,3.2113109554343997,1.1405150568045685,2.0707958986298314
2011-06-07,0.32755760175080795,2.327557601750808,3.253758356673554,3.2305771599586066,1.1222374196275164,2.10833974033109
2011-06-08,0.3051188836095964,2.3051188836095964,3.2470041903522855,3.17382115244647,1.0925615145099625,2.0812596379365074
2011-06-09,0.3347468267140794,2.3347468267140794,3.230717042683658,3.226989201336686,1.1351785080770405,2.091810693259646
2011-06-10,0.3346513924423764,2.3346513924423764,3.187166626830212,3.1968492798598604,1.1370881572793827,2.0597611225804777
2011-06-13,0.3327714197571172,2.332771419757117,3.222484835461941,3.2188097004224656,1.1326475521007244,2.0861621483217414
2011-06-14,0.35518440439657617,2.355184404396576,3.317699668238834,3.3356406975147332,1.158685762599606,2.176954934915127
2011-06-15,0.3118841202176714,2.3118841202176714,3.2583579447739375,3.1965778783086987,1.1022996498309927,2.094278228477706
2011-06-16,0.3201995032515299,2.32019950325153,3.149838354431008,3.136223572983874,1.119798061628932,2.016425511354942
2011-06-17,0.3198047873928811,2.319804787392881,3.177130776799874,3.1559596583115983,1.1170806039128305,2.038879054398768
2011-06-20,0.3208697764263153,2.3208697764263153,3.2005819217049343,3.176101698055514,1.1167792532164167,2.059322444839097
2011-06-21,0.3176692050426322,2.317669205042632,3.2590515947038696,3.2113191860364325,1.108517695633725,2.1028014904027073
2011-06-22,0.31602972106267657,2.3160297210626766,3.287581417740718,3.227658045375448,1.104982939531202,2.1226751058442463
2011-06-23,0.29042376587619145,2.2904237658761915,3.2426867116451312,3.13917063261725,1.0706359422700829,2.0685346903471675
2011-06-24,0.2604175403282074,2.2604175403282074,3.2710901029205317,3.089490234476878,1.02821206065851,2.0612781738183683
2011-06-27,0.27779082291209534,2.2777908229120953,3.3208375674990833,3.1564485118987906,1.0515759388026336,2.104872573096157
2011-06-28,0.32466420773633153,2.3246642077363315,3.348703495688113,3.2775720731413003,1.1176167442481915,2.159955328893109
2011-06-29,0.33380259711350746,2.3338025971135075,3.456429251827778,3.3823897764711575,1.1209362826211948,2.2614534938499626
2011-06-30,0.35025426001620374,2.3502542600162037,3.4744976756874735,3.436790445124217,1.1429370734347366,2.2938533716894804
2011-07-01,0.3745430991109142,2.374543099110914,3.4571382620420046,3.477611931359611,1.1780958555663716,2.29951607579324
2011-07-05,0.3270512600364768,2.3270512600364768,3.5172084980621463,3.416027187106843,1.1075621863147733,2.3084650007920695
2011-07-06,0.31097796259130916,2.310977962591309,3.5069743636408717,3.372613870744448,1.0848927695653898,2.2877211011790584
2011-07-07,0.351000055426546,2.351000055426546,3.4573164796001414,3.4232017027262795,1.1444700567623012,2.2787316459639784
2011-07-08,0.2988687673409416,2.2988687673409416,3.410238882654518,3.2768867838562654,1.0733832996487185,2.203503484207547
2011-07-11,0.2809183928293386,2.2809183928293386,3.342002419273623,3.1878402048165637,1.0513402142126627,2.136499990603901
2011-07-12,0.2804471863042508,2.280447186304251,3.2858864496617386,3.1452799616450644,1.0544762266269596,2.090803735018105
2011-07-13,0.2803640639728151,2.280364063972815,3.2607341498958426,3.127174329362195,1.0560368951146675,2.0711374342475275
2011-07-14,0.28503045764937696,2.285030457649377,3.3469873806916013,3.197606800627902,1.0574740743518334,2.140132726276069
2011-07-15,0.2692872131611299,2.26928721316113,3.3447888688991725,3.159037631532805,1.0359784605680578,2.123059170964747
2011-07-18,0.25123861789413393,2.251238617894134,3.408830022186862,3.16225956627899,1.0080781759358886,2.1541813903431013
2011-07-19,0.28182619244745943,2.2818261924474594,3.2354832995561438,3.1075433605917273,1.0603663729782846,2.047176987613443
